"index","Login Timestamp","User ID","Round-Trip Time [ms]","IP Address","Country","Region","City","ASN","User Agent String","Browser Name and Version","OS Name and Version","Device Type","Login Successful","Is Attack IP","Is Account Takeover"
"2035","1022.3","-5.60133E+18","","84.234.215.214","NO","Viken","Honefoss","29695","Mozilla/5.0  (iPad; CPU OS 7_1 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1 variation/277457","Android 2.3.3.2672","iOS 7.1","mobile","TRUE","FALSE","FALSE"
"2036","1022.8","-4.32448E+18","","94.247.233.29","FR","-","-","43646","Mozilla/5.0  (iPad; CPU OS 7_1 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1 variation/277457","Android 2.3.3.2672","iOS 7.1","mobile","FALSE","FALSE","FALSE"
"2037","1023.5","-4.32448E+18","","10.0.82.146","PL","-","-","205727","Mozilla/5.0  (Linux; Android 4.1; Galaxy Nexus Build/JRN84D) Gecko/20150101 Firefox/20.0.0.1618 (Chrome","Firefox 20.0.0.1618","Android 4.1","mobile","FALSE","FALSE","FALSE"
"2038","1024.6","7.57274E+18","491","84.209.104.148","NO","Oslo County","Oslo","41164","Mozilla/5.0  (Linux; U; Android 2.2) AppleWebKit/537.36 (KHTML, like Gecko Chrome/72.0.3626.75.76 Safari/537.36","Chrome 72.0.3626.75","Android 2.2","tablet","TRUE","FALSE","FALSE"
"2039","1025.5","-4.32448E+18","","62.113.131.10","NO","-","-","25400","Mozilla/5.0  (iPad; CPU OS 7_1 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1 variation/277457","Android 2.3.3.2672","iOS 7.1","mobile","FALSE","FALSE","FALSE"
"2040","1025.6","-4.98677E+18","","158.149.14.234","NO","-","-","29492","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.17.19.92 Safari/537.36","Chrome 69.0.3497.17.19","Mac OS X 10.14.6","desktop","TRUE","FALSE","FALSE"
"2041","1025.8","8.76826E+18","460","37.191.183.221","NO","Oslo County","Oslo","57963","Mozilla/5.0  (iPad; CPU OS 7_1 like Mac OS X) AppleWebKit/523.10 (KHTML, like Gecko Version/4.0 Mobile Safari/523.10 variation/294272","Android 2.0.0.2442","iOS 7.1","tablet","TRUE","FALSE","FALSE"
"2042","1027.7","-4.32448E+18","","185.7.192.166","NO","Viken","Moss","49788","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.17.19.92 Safari/537.36","Chrome 69.0.3497.17.19","Mac OS X 10.14.6","desktop","FALSE","FALSE","FALSE"
"2043","1029.3","-9.7908E+17","","10.0.58.135","NO","Vestfold og Telemark","Ulefoss","29695","Mozilla/5.0  (compatible; MSIE 9.0; Windows Phone OS 7.5; Trident/5.0; IEMobile/9.0; ZTE; Tania) power AppleWebKit/537.36 (KHTML, like Gecko Chrome/78.0.3904.96 Mobile Safari/537.36","Chrome Mobile 78.0.3904","Windows Phone 7.5","mobile","TRUE","FALSE","FALSE"
"2044","1030.0","-1.41225E+18","","209.236.123.250","US","-","-","393398","Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Chrome/81.0.4044.117 Mobile Safari/537.36 (AirWatch Browser v7.12.0.7","Chrome Mobile WebView 81.0.4044","iOS 11.2.6","mobile","TRUE","TRUE","FALSE"
"2045","1030.3","-4.32448E+18","","10.0.79.193","PL","Lesser Poland","Krakow","205727","Mozilla/5.0  (Mobile; Windows Phone 8.1; Android 4.0; ARM; Trident/7.0; Touch; https://github.com/das-group/rba-dataset; IEMobile/11.0; Microsoft; Lumia 430 Dual SIM) AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.1954.114 Mobile Safari/537.36","Chrome Mobile 81.0.4044.1954","Windows Phone 8.1","mobile","FALSE","FALSE","FALSE"
"2046","1030.7","-2.55323E+18","","185.84.15.87","NO","-","-","43905","Mozilla/5.0  (iPad; CPU OS 7_1 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1 variation/277457","Android 2.3.3.2672","iOS 7.1","mobile","FALSE","FALSE","FALSE"
"2047","1031.2","4.19847E+17","","79.160.67.112","NO","Rogaland","Haugesund","29695","Mozilla/5.0  (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko Chrome/90.0.4411.0 Safari/537.36 variation/9160","Chrome 90.0.4411","Mac OS X 10.14.6","desktop","TRUE","FALSE","FALSE"
"2048","1031.3","-3.56054E+18","","158.149.52.112","NO","-","-","29492","Mozilla/5.0  (iPad; CPU OS 8_2 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1 variation/294317","Android 2.3.6","iOS 8.2","tablet","TRUE","FALSE","FALSE"
"2049","1031.5","-8.35669E+18","","10.0.73.122","NO","-","-","29695","Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Chrome/85.0.4183.127 Safari/537.36 EdgW/1.0","Chrome Mobile WebView 85.0.4183","iOS 11.2.6","mobile","TRUE","FALSE","FALSE"
"2050","1031.5","-4.32448E+18","","10.0.79.64","PL","-","-","205727","Mozilla/5.0  (Mobile; Windows Phone 8.1; Android 4.0; ARM; Trident/7.0; Touch; https://github.com/das-group/rba-dataset; IEMobile/11.0; Microsoft; Lumia 430 Dual SIM) AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.1954.114 Mobile Safari/537.36","Chrome Mobile 81.0.4044.1954","Windows Phone 8.1","mobile","FALSE","FALSE","FALSE"
"2051","1031.7","-5.93045E+17","","89.162.42.6","NO","Nordland","Mo i Rana","29695","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.17.19.92 Safari/537.36","Chrome 69.0.3497.17.19","Mac OS X 10.14.6","desktop","TRUE","FALSE","FALSE"
"2052","1032.2","-4.23194E+18","","152.93.12.130","NO","Rogaland","Sandnes","29695","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.17.19.92 Safari/537.36","Chrome 69.0.3497.17.19","Mac OS X 10.14.6","desktop","FALSE","FALSE","FALSE"
"2053","1032.2","5.76173E+18","","139.164.153.102","NO","Vestfold og Telemark","Sandefjord","29695","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.17.19.92 Safari/537.36","Chrome 69.0.3497.17.19","Mac OS X 10.14.6","desktop","TRUE","FALSE","FALSE"
"2054","1032.3","-4.32448E+18","","92.220.118.30","NO","Oslo County","Oslo","29695","Mozilla/5.0  (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko Chrome/72.0.3626.58.122 Safari/537.36","Chrome 72.0.3626.58","Windows XP","desktop","FALSE","FALSE","FALSE"
"2055","1032.5","-8.54766E+18","","79.160.122.250","NO","Viken","Sarpsborg","29695","Mozilla/5.0  (iPad; CPU OS 7_1 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1 variation/277457","Android 2.3.3.2672","iOS 7.1","mobile","TRUE","FALSE","FALSE"
"2056","1032.6","-4.8814E+18","","139.164.140.143","NO","Vestfold og Telemark","Sandefjord","29695","Mozilla/5.0  (iPhone; CPU iPhone OS 8_0 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Chrome/71.0.3578.141 Mobile Safari/537.36 XiaoMi/MiuiBrowser/12.6.5-go","MiuiBrowser 12.6.5","iOS 8.0","mobile","TRUE","FALSE","FALSE"
"2057","1032.6","-4.32448E+18","","62.113.131.10","NO","-","-","25400","Mozilla/5.0  (iPad; CPU OS 7_1 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1 variation/277457","Android 2.3.3.2672","iOS 7.1","mobile","FALSE","FALSE","FALSE"
"2058","1032.8","2.82555E+18","","109.247.112.105","NO","Rogaland","Egersund","29695","Mozilla/5.0  (Linux; U; Android 2.2) AppleWebKit/537.36 (KHTML, like Gecko Chrome/69.0.3497.17.19.95 Safari/537.36","Chrome 69.0.3497.17.19","Android 2.2","tablet","TRUE","FALSE","FALSE"
"2059","1033.3","7.0796E+18","","10.3.6.174","IL","Tel Aviv","Gelil Yam","35142","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.17.19.92 Safari/537.36","Chrome 69.0.3497.17.19","Mac OS X 10.14.6","desktop","TRUE","FALSE","FALSE"
"2060","1033.6","8.64204E+18","","139.164.205.28","NO","-","-","29695","Mozilla/5.0  (Android 6.0.99; Tablet; https://github.com/das-group/rba-dataset) Gecko/20081407 Firefox/20.0.0.1618 variation/286077","Firefox 20.0.0.1618","Android 6.0.99","tablet","FALSE","FALSE","FALSE"
"2061","1033.8","-4.6048E+18","","80.202.99.97","NO","Vestland","Bergen","15659","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.17.19.92 Safari/537.36","Chrome 69.0.3497.17.19","Mac OS X 10.14.6","desktop","TRUE","FALSE","FALSE"
"2062","1033.9","3.77983E+18","","37.191.196.143","NO","Oslo County","Oslo","57963","Mozilla/5.0  (iPad; CPU OS 8_2 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1 variation/294317","Android 2.3.6","iOS 8.2","tablet","FALSE","FALSE","FALSE"
"2063","1034.8","1.41535E+17","","181.41.64.21","GY","Demerara-Mahaica Region","Georgetown","19863","Mozilla/5.0  (Linux; U; Android 2.2) Gecko/20081407 Firefox/20.0.0.1850","Firefox 20.0.0.1850","Android 2.2","mobile","TRUE","FALSE","FALSE"
"2064","1035.1","-4.32448E+18","","10.1.30.239","AR","Entre Rios","Federal","266705","Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Chrome/80.0.3987.117 Mobile Safari/537.36 baiduboxapp/6.3.1 (Baidu; P1 5.1.1","Chrome Mobile WebView 80.0.3987","iOS 11.2.6","mobile","FALSE","FALSE","FALSE"
"2065","1035.6","-4.32448E+18","","38.126.213.164","BR","-","-","265264","Mozilla/5.0 (iPhone; CPU iPhone OS 10_1 like Mac OS X) AppleWebKit/602.2.14 (KHTML, like Gecko) Mobile/14B72","Mobile Safari UI/WKWebView ","iOS 10.1","mobile","FALSE","FALSE","FALSE"
"2066","1037.0","-5.85324E+18","","170.39.78.138","US","-","-","393398","Mozilla/5.0  (Linux; Android 4.1; Galaxy Nexus Build/JRN84D) AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Chrome/85.0.4183.127 Mobile Safari/537.36,gzip(gfe","Chrome Mobile WebView 85.0.4183","Android 4.1","mobile","TRUE","FALSE","FALSE"
"2067","1037.1","-4.32448E+18","","10.0.117.51","NO","Nordland","Straumen","207464","Mozilla/5.0  (iPhone; CPU iPhone OS 13_1_1 like Mac OS X) plus AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.2092.138 Mobile Safari/537.36,gzip(gfe,gzip(gfe","Chrome Mobile 81.0.4044.2092","iOS 13.1.1","mobile","FALSE","FALSE","FALSE"
"2068","1039.3","-4.32448E+18","","10.0.98.10","IN","Tripura","Agartala","45916","Mozilla/5.0  (iPhone; CPU iPhone OS 13_1_3 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.2180.129 Mobile Safari/537.36 variation/205358","Chrome Mobile 81.0.4044.2180","iOS 13.1.3","mobile","FALSE","FALSE","FALSE"
"2069","1039.6","-7.02606E+18","","23.137.225.170","US","-","-","393398","Mozilla/5.0  (iPad; CPU OS 7_1 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1 variation/277457","Android 2.3.3.2672","iOS 7.1","mobile","FALSE","FALSE","FALSE"
"2070","1040.0","-7.02606E+18","","23.137.225.170","US","-","-","393398","Mozilla/5.0  (iPad; CPU OS 7_1 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1 variation/277457","Android 2.3.3.2672","iOS 7.1","mobile","TRUE","FALSE","FALSE"
"2071","1041.0","5.07605E+17","","103.21.162.131","IN","Gujarat","Surendranagar","45916","Mozilla/5.0  (iPad; CPU OS 7_1 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1 variation/277457","Android 2.3.3.2672","iOS 7.1","mobile","TRUE","FALSE","FALSE"
"2072","1041.7","-4.32448E+18","","170.39.77.133","US","-","-","393398","Mozilla/5.0  (iPhone; CPU iPhone OS 9_3_1 like Mac OS X) Gecko/48.0.0.3128.3143 Firefox/48.0.0.3128.3143 KAIOS/2.5.2.2","Firefox Mobile 48.0.0.3128.3143","iOS 9.3.1","mobile","FALSE","FALSE","FALSE"
"2073","1042.9","-6.01214E+18","465","109.74.177.211","NO","Oslo County","Oslo","8478","Mozilla/5.0  (iPad; CPU OS 7_1 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1 variation/277457","Android 2.3.3.2672","iOS 7.1","mobile","TRUE","FALSE","FALSE"
"2074","1043.0","7.16293E+18","","158.149.118.252","NO","Innlandet","Folldal","29492","Mozilla/5.0  (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko Chrome/90.0.4411.0 Safari/537.36","Chrome 90.0.4411","Mac OS X 10.14.6","desktop","TRUE","FALSE","FALSE"
"2075","1044.0","-7.71567E+18","","185.7.192.166","NO","Viken","Moss","49788","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.17.19.92 Safari/537.36","Chrome 69.0.3497.17.19","Mac OS X 10.14.6","desktop","FALSE","FALSE","FALSE"
"2076","1044.4","-4.32448E+18","","103.3.247.107","VN","-","-","135967","Mozilla/5.0  (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko Chrome/90.0.4411.0 Safari/537.36 variation/9163","Chrome 90.0.4411","Mac OS X 10.14.6","desktop","FALSE","FALSE","FALSE"
"2077","1044.8","7.27788E+18","","91.90.106.237","NO","-","-","49788","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.17.19.92 Safari/537.36","Chrome 69.0.3497.17.19","Mac OS X 10.14.6","desktop","TRUE","FALSE","FALSE"
"2078","1045.1","-7.11326E+18","","51.174.165.65","NO","Vestfold og Telemark","Larvik","29695","Mozilla/5.0 (X11; CrOS aarch64 11316.123.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.56.97 Safari/537.36","Chrome 72.0.3626.56","Chrome OS 11316.123.0","desktop","TRUE","FALSE","FALSE"
"2079","1045.9","-4.32448E+18","","46.21.107.146","GB","-","-","43948","Mozilla/5.0  (Linux; Android 10.0.99) Gecko/68.0 Firefox/68.0","Firefox Mobile 68.0","Android 10.0.99","mobile","FALSE","FALSE","FALSE"
"2080","1046.3","-4.32448E+18","","10.0.82.146","PL","-","-","205727","Mozilla/5.0  (Linux; Android 4.1; Galaxy Nexus Build/JRN84D) Gecko/20150101 Firefox/20.0.0.1618 (Chrome","Firefox 20.0.0.1618","Android 4.1","mobile","FALSE","FALSE","FALSE"
"2081","1048.9","-4.32448E+18","","94.232.253.114","LV","-","-","207596","Mozilla/5.0  (Android 6.0.99; Tablet; https://github.com/das-group/rba-dataset) Build/NCQS26.69-64-3; wv AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Chrome/85.0.4183.127 Mobile Safari/537.36","Chrome Mobile WebView 85.0.4183","Android 6.0.99","mobile","FALSE","FALSE","FALSE"
"2082","1049.6","4.70756E+18","1013","185.90.212.120","NO","Oslo County","Oslo","8478","Mozilla/5.0  (Android 6.0.99; Tablet; https://github.com/das-group/rba-dataset) AppleWebKit/537.36 (KHTML, like Gecko Chrome/69.0.3497.17.19.96 Safari/537.36","Chrome 69.0.3497.17.19","Android 6.0.99","tablet","TRUE","FALSE","FALSE"
"2083","1049.9","-4.32448E+18","","89.162.114.108","BR","-","-","29695","Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) Plus Build/NCRS26.58-44-25; wv AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Chrome/80.0.3987.132 Mobile Safari/537.36","Chrome Mobile WebView 80.0.3987","iOS 11.2.6","mobile","FALSE","FALSE","FALSE"
"2084","1051.3","-4.32448E+18","","84.48.217.153","NO","Agder","Lyngdal","15659","Mozilla/5.0  (iPhone; CPU iPhone OS 13_4 like Mac OS X) Build/NMA26.42-167; wv AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Chrome/85.0.4183.127 Mobile Safari/537.36","Chrome Mobile WebView 85.0.4183","iOS 13.4","mobile","FALSE","FALSE","FALSE"
"2085","1051.4","-1.46938E+18","","79.161.27.49","NO","Viken","Saetre","29695","Mozilla/5.0  (X11; Linux aarch64) AppleWebKit/537.36 (KHTML, like Gecko Chrome/69.0.3497.17.19.42 Safari/537.36","Chrome 69.0.3497.17.19","Chromecast 1.52.251747","desktop","TRUE","FALSE","FALSE"
"2086","1051.4","9.05453E+18","","10.3.0.75","NO","Oslo County","Oslo","500052","Mozilla/5.0  (X11; Linux aarch64) AppleWebKit/537.36 (KHTML, like Gecko Chrome/90.0.4411.0 Safari/537.36","Chrome 90.0.4411","Chromecast 1.52.251747","desktop","TRUE","FALSE","FALSE"
"2087","1052.3","1.6258E+18","","170.39.76.157","US","-","-","393398","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.17.19.92 Safari/537.36","Chrome 69.0.3497.17.19","Mac OS X 10.14.6","desktop","TRUE","FALSE","FALSE"
"2088","1052.4","3.67831E+18","","51.175.149.55","NO","Oslo County","Oslo","29695","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.17.19.81 Safari/537.36","Chrome 69.0.3497.17.19","Mac OS X 10.14.6","desktop","TRUE","FALSE","FALSE"
"2089","1052.8","1.24219E+18","","92.220.118.30","NO","Oslo County","Oslo","29695","Mozilla/5.0  (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko Chrome/72.0.3626.58.122 Safari/537.36","Chrome 72.0.3626.58","Windows XP","desktop","TRUE","FALSE","FALSE"
"2090","1053.7","-2.16798E+18","","10.0.82.48","PL","-","-","205727","Mozilla/5.0  (iPhone; CPU iPhone OS 13_1_3 like Mac OS X) Build/NCQS26.69-64-21 AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.2180.117 Mobile Safari/537.36 OPT/2.3","Chrome Mobile 81.0.4044.2180","iOS 13.1.3","mobile","TRUE","FALSE","FALSE"
"2091","1053.8","1.49998E+18","","51.174.102.26","NO","Rogaland","Bryne","29695","Mozilla/5.0  (iPad; CPU OS 7_1 like Mac OS X) AppleWebKit/523.10 (KHTML, like Gecko Version/4.0 Mobile Safari/523.10 variation/294272","Android 2.0.0.2442","iOS 7.1","tablet","TRUE","FALSE","FALSE"
"2092","1054.1","-4.32448E+18","","202.143.111.137","VN","-","-","56158","Mozilla/5.0  (X11; CrOS armv7l 5978.98.0) AppleWebKit/537.36 (KHTML, like Gecko Chrome/69.0.3497.17.30.95 Safari/537.36","Chrome 69.0.3497.17.30","Chrome OS 5978.98.0","desktop","FALSE","TRUE","FALSE"
"2093","1056.1","5.55711E+18","","46.250.207.201","NO","Rogaland","Haugesund","28824","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.67 Safari/537.36 Edg/87.0.664.52","Edge 87.0.664","Mac OS X 10.14.6","desktop","TRUE","FALSE","FALSE"
"2094","1057.4","-4.32448E+18","","10.0.181.179","BD","-","-","262582","Mozilla/5.0  (Macintosh; Intel Mac OS X 11_6_3) AppleWebKit/537.36 (KHTML, like Gecko Chrome/84.0.4147.338.339.125 Safari/537.36/QN0TI7Tz-14","Chrome 84.0.4147.338.339","Mac OS X 11.6.3","desktop","FALSE","FALSE","FALSE"
"2095","1057.8","-4.12688E+18","","109.203.28.213","NO","Innlandet","Hamar","29492","Mozilla/5.0  (X11; CrOS x86_64 13505.73.0) AppleWebKit/537.36 (KHTML, like Gecko Chrome/72.0.3626.81 Safari/537.36","Chrome 72.0.3626","Chrome OS 13505.73.0","desktop","TRUE","FALSE","FALSE"
"2096","1058.1","-4.32448E+18","","79.160.46.156","NO","Viken","Sylling","29695","Mozilla/5.0  (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko Chrome/90.0.4411.0 Safari/537.36 variation/9177","Chrome 90.0.4411","Mac OS X 10.14.6","desktop","FALSE","FALSE","FALSE"
"2097","1059.3","-4.32448E+18","","89.162.81.29","NO","Nordland","MosjÃ¸en","29695","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.17.19.92 Safari/537.36","Chrome 69.0.3497.17.19","Mac OS X 10.14.6","desktop","FALSE","FALSE","FALSE"
"2098","1059.6","-4.32448E+18","","212.88.129.172","DE","Rheinland-Pfalz","Enkenbach-Alsenborn","9063","Mozilla/5.0  (Linux; Android 4.1; Galaxy Nexus Build/JRN84D) AppleWebKit/537.36 (KHTML, like Gecko Chrome/84.0.4147.89 Mobile Safari/537.36 OPT/2.6","Chrome Mobile 84.0.4147","Android 4.1","mobile","FALSE","FALSE","FALSE"
"2099","1101.4","-5.12767E+18","","78.91.108.229","NO","TrÃ¸ndelag","Trondheim","224","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.17.19.92 Safari/537.36","Chrome 69.0.3497.17.19","Mac OS X 10.14.6","desktop","TRUE","FALSE","FALSE"
"2100","1102.9","-4.32448E+18","","91.196.109.242","PL","Warmia-Masuria","Bartoszyce","201637","Mozilla/5.0 (Linux; Android 5.5.1; CHM-U01) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.2917.2919.138 Mobile Safari/537.36 variation/90357","Chrome Mobile 81.0.4044.2917.2919","Android 5.5.1","mobile","FALSE","FALSE","FALSE"
"2101","1106.2","-4.23454E+18","","10.0.77.11","NO","Nordland","Glomfjord","29695","Mozilla/5.0  (iPad; CPU OS 7_1 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1 variation/277457","Android 2.3.3.2672","iOS 7.1","mobile","TRUE","FALSE","FALSE"
"2102","1107.0","-8.88723E+18","","170.39.76.128","US","-","-","393398","Mozilla/5.0  (Android 6.0.99; Tablet; https://github.com/das-group/rba-dataset) (XT1925DL AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.1955.117 Mobile Safari/537.36","Chrome Mobile 81.0.4044.1955","Android 6.0.99","mobile","FALSE","FALSE","FALSE"
"2103","1108.3","-1.30633E+17","","80.203.17.231","NO","Rogaland","Sandnes","15659","Mozilla/5.0  (iPad; CPU OS 7_1 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1 variation/277457","Android 2.3.3.2672","iOS 7.1","mobile","FALSE","FALSE","FALSE"
"2104","1108.4","-4.32448E+18","","10.1.37.186","IN","Madhya Pradesh","Hoshangabad","132996","Mozilla/5.0  (Linux; Android 5.5.1; CHM-U01) Build/NCQ26.69-46-5-4 AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Chrome/57.0.2987.108 UCBrowser/13.1.2.1293 Mobile Safari/537.36","UC Browser 13.1.2","Android 5.5.1","mobile","FALSE","FALSE","FALSE"
"2105","1109.1","7.10405E+18","","81.166.198.120","NO","Viken","Kjeller","29695","Mozilla/5.0  (iPad; CPU OS 7_1 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1 variation/277457","Android 2.3.3.2672","iOS 7.1","mobile","TRUE","FALSE","FALSE"
"2106","1110.1","8.70557E+18","","185.19.118.72","PL","ÅÃ³dÅº Voivodeship","Reczno","49528","Mozilla/5.0  (Mobile; Windows Phone 8.1; Android 4.0; ARM; Trident/7.0; Touch; https://github.com/das-group/rba-dataset; IEMobile/11.0; Microsoft; Lumia 430 Dual SIM) AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Chrome/85.0.4183.120 Mobile Safari/537.36 SamsungBrowser/CrossApp/0.1.89","Chrome Mobile WebView 85.0.4183","Windows Phone 8.1","mobile","FALSE","FALSE","FALSE"
"2107","1116.0","8.649E+18","","109.247.232.247","NO","Troms og Finnmark","Harstad","29695","Mozilla/5.0  (X11; CrOS x86_64 13505.73.0) AppleWebKit/537.36 (KHTML, like Gecko Chrome/72.0.3626.56.121 Safari/537.36","Chrome 72.0.3626.56","Chrome OS 13505.73.0","desktop","TRUE","FALSE","FALSE"
"2108","1116.8","-4.32448E+18","","23.137.224.37","US","-","-","393398","Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Chrome/78.0.3904.108 Mobile Safari/537.36 OPR/56.1.2780.51589","Opera Mobile 56.1.2780","iOS 11.2.6","mobile","FALSE","FALSE","FALSE"
"2109","1118.4","-4.32448E+18","","194.36.190.161","AU","-","-","60117","Mozilla/5.0  (Linux; Android 4.1; Galaxy Nexus Build/JRN84D) AppleWebKit/537.36 (KHTML, like Gecko Chrome/80.0.3987.162 Mobile Safari/537.36 PHX/5.0","Chrome Mobile 80.0.3987","Android 4.1","mobile","FALSE","TRUE","FALSE"
"2110","1119.3","-7.93679E+18","","139.164.184.108","NO","-","-","29695","Mozilla/5.0  (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko Chrome/90.0.4411.0 Safari/537.36","Chrome 90.0.4411","Mac OS X 10.14.6","desktop","TRUE","FALSE","FALSE"
"2111","1120.1","2.09569E+18","","209.236.117.250","US","-","-","393398","Mozilla/5.0  (iPhone; CPU iPhone OS 14_2_1 like Mac OS X) Gecko/20150101 Firefox/20.0.0.1681 (Chrome variation/272208","Firefox 20.0.0.1681","iOS 14.2.1","mobile","TRUE","TRUE","FALSE"
"2112","1120.9","-4.32448E+18","","10.0.78.224","PL","Mazovia","Stok Lacki","205727","Mozilla/5.0  (Linux; Android 5.5.1; CHM-U01) play AppleWebKit/537.36 (KHTML, like Gecko Chrome/84.0.4147.89 Mobile Safari/537.36","Chrome Mobile 84.0.4147","Android 5.5.1","mobile","FALSE","FALSE","FALSE"
"2113","1121.2","-3.45364E+18","","170.39.77.88","US","-","-","393398","Mozilla/5.0  (Linux; Android 4.1; Galaxy Nexus Build/JRN84D) Plus AppleWebKit/537.36 (KHTML, like Gecko Chrome/80.0.3987.119 Mobile Safari/537.36 variation/43779","Chrome Mobile 80.0.3987","Android 4.1","mobile","FALSE","FALSE","FALSE"
